0.0,0.042,-0.428,10.158
TIME,X,Y,Z
0.007788154,0.042,-0.428,9.737
0.011748925,0.042,-0.39,9.928
0.015709616,0.042,-0.428,9.928
0.019669771,0.042,-0.428,9.928
0.023630152,0.003,-0.39,9.967
0.027590845,0.003,-0.428,9.928
0.031551152,0.042,-0.428,9.967
0.035511475,0.003,-0.352,9.89
0.03947109,0.042,-0.428,9.928
0.043430783,0.003,-0.39,9.928
0.047390416,0.003,-0.39,9.967
0.05135026,0.003,-0.39,9.928
0.055310953,0.003,-0.39,9.967
0.059270855,0.003,-0.39,9.928
0.06323063,0.003,-0.39,9.928
0.06719117,0.003,-0.428,9.928
0.07115157,0.003,-0.39,9.967
0.075111486,0.003,-0.39,9.928
0.07907157,0.003,-0.39,9.89
0.08303206,0.003,-0.428,9.928
0.08699213,0.003,-0.39,9.928
0.0909519,0.003,-0.428,9.89
0.09491174,0.003,-0.428,9.928
0.09887134,0.042,-0.428,9.928
0.10283196,-0.034,-0.428,9.928
0.10679296,0.003,-0.428,9.967
0.11075412,0.042,-0.39,9.928
0.11471535,0.042,-0.428,9.928
0.11867627,0.042,-0.39,9.928
0.12263658,0.003,-0.428,9.928
0.12659703,0.042,-0.39,9.928
0.13055731,0.042,-0.39,9.928
0.13451731,0.003,-0.39,9.928
0.13847761,0.003,-0.428,9.928
0.14243808,0.042,-0.39,9.928
0.14639808,0.003,-0.428,9.928
0.15035862,0.003,-0.39,9.928
0.1543183,0.003,-0.428,9.89
0.15827876,0.003,-0.428,9.928
0.16223863,0.003,-0.428,9.967
0.16619883,0.003,-0.352,9.928
0.1701596,0.003,-0.428,9.928
0.17412014,0.003,-0.428,9.928
0.1780802,0.003,-0.428,9.928
0.18204021,0.003,-0.428,9.967
0.18599997,0.042,-0.39,9.928
0.18995982,0.003,-0.39,9.928
0.19391967,0.042,-0.39,9.967
0.19787969,0.003,-0.39,9.928
0.20183961,0.042,-0.428,9.967
0.20579968,0.042,-0.39,9.928
0.20975976,0.042,-0.39,9.967
0.2137199,0.042,-0.428,9.967
0.21767998,0.003,-0.352,9.89
0.22164051,0.003,-0.39,9.967
0.22560066,0.042,-0.39,9.928
0.22956042,0.042,-0.39,9.928
0.23352042,-0.034,-0.428,9.928
0.2374804,0.003,-0.428,9.928
0.24144047,0.042,-0.39,9.928
0.24540079,0.003,-0.428,9.928
0.2493611,0.003,-0.428,9.928
0.25332165,0.003,-0.428,9.928
0.25728196,0.042,-0.39,9.928
0.26124224,0.003,-0.39,9.89
0.26520225,0.042,-0.428,9.928
0.2691623,0.003,-0.428,9.928
0.2731227,0.042,-0.39,9.928
0.27708262,0.003,-0.39,9.928
0.28104302,0.042,-0.39,9.89
0.28500393,0.003,-0.39,9.89
0.28896463,0.003,-0.428,9.89
0.2929245,0.003,-0.428,9.928
0.2968848,0.003,-0.428,9.928
0.30084524,0.003,-0.428,9.928
0.30480573,0.003,-0.428,9.967
0.30876625,0.042,-0.39,9.928
0.31272772,0.003,-0.39,9.967
0.316689,0.003,-0.39,9.928
0.32064965,0.003,-0.428,9.89
0.32461,0.003,-0.428,9.928
0.3285708,0.003,-0.428,9.928
0.3325319,0.042,-0.39,9.928
0.33649278,0.042,-0.428,9.928
0.3404532,0.042,-0.39,9.89
0.34441322,0.042,-0.39,9.928
0.34837314,0.042,-0.428,9.928
0.35233268,0.003,-0.39,9.89
0.3562927,0.042,-0.39,9.89
0.36025232,0.003,-0.39,9.928
0.36421162,0.042,-0.39,9.928
0.368171,0.042,-0.39,9.928
0.3721303,0.042,-0.428,9.928
0.37609008,0.042,-0.39,9.967
0.38004985,0.003,-0.428,9.89
0.38400987,0.003,-0.428,9.967
0.38796976,0.042,-0.39,9.928
0.39193016,0.003,-0.39,9.852
0.3958904,0.003,-0.39,9.967
0.3998503,0.003,-0.39,9.967
0.4038107,0.003,-0.428,9.852
0.40777105,0.042,-0.39,9.928
0.41173142,0.003,-0.39,9.928
0.41569158,0.003,-0.428,9.928
0.41965133,0.003,-0.428,9.967
0.42361158,0.042,-0.39,9.928
0.42757165,0.003,-0.428,9.928
0.43153197,0.003,-0.39,9.967
0.43549165,0.003,-0.39,9.967
0.43945158,0.003,-0.39,9.89
0.44341135,0.042,-0.428,9.928
0.44737104,0.003,-0.428,9.89
0.45133108,0.003,-0.39,9.967
0.4552912,0.003,-0.39,10.005
0.4592519,0.003,-0.428,9.928
0.46321145,0.042,-0.39,9.89
0.46717098,0.042,-0.428,9.852
0.47113058,0.042,-0.428,9.89
0.47509098,0.042,-0.428,9.928
0.47905153,0.003,-0.39,10.005
0.48301274,0.042,-0.505,9.928
0.4869737,0.042,-0.352,9.967
0.49093407,0.042,-0.39,9.89
0.49489492,0.003,-0.39,9.89
0.498854,0.003,-0.428,10.005
0.50281394,0.003,-0.428,10.005
0.50677377,0.042,-0.352,9.967
0.51073384,0.003,-0.428,9.967
0.5146941,0.003,-0.352,10.005
0.51865506,0.003,-0.467,9.928
0.52261573,0.003,-0.428,9.928
0.52657586,0.042,-0.39,9.89
0.53053594,0.042,-0.467,9.89
0.5344958,0.042,-0.39,9.967
0.5384558,0.003,-0.428,9.967
0.54241586,0.003,-0.39,10.005
0.54637593,0.003,-0.467,9.928
0.55033606,0.003,-0.39,9.967
0.55429643,0.042,-0.39,9.928
0.55825675,0.042,-0.39,9.928
0.56221724,0.003,-0.428,9.852
0.5661777,0.042,-0.39,9.928
0.5701379,0.003,-0.428,9.928
0.5740977,0.003,-0.428,9.928
0.57805765,0.042,-0.39,9.967
0.5820176,0.003,-0.428,9.852
0.5859777,0.042,-0.39,9.928
0.589938,0.003,-0.39,9.967
0.5938981,0.003,-0.428,9.928
0.59785813,0.042,-0.39,10.005
0.60181797,0.042,-0.428,10.005
0.6057774,0.042,-0.428,9.928
0.6097374,0.042,-0.428,10.005
0.6136974,0.042,-0.428,9.928
0.617657,0.003,-0.428,9.928
0.6216168,0.042,-0.428,9.928
0.62557703,0.003,-0.467,9.89
0.6295377,0.003,-0.428,9.89
0.6334985,0.042,-0.39,9.928
0.637459,0.003,-0.428,9.928
0.64141953,0.042,-0.428,9.928
0.64537966,0.042,-0.428,9.928
0.64934033,0.042,-0.428,9.928
0.65330076,0.042,-0.39,9.967
0.65726143,0.042,-0.39,9.967
0.6612215,0.042,-0.428,9.928
0.6651816,0.003,-0.428,9.928
0.66914177,0.003,-0.39,9.967
0.6731022,0.042,-0.428,9.967
0.6770623,0.003,-0.39,9.967
0.6810225,0.003,-0.428,9.89
0.6849827,0.042,-0.428,9.928
0.68894297,0.003,-0.428,9.967
0.69290304,0.003,-0.428,9.967
0.6968635,0.042,-0.39,9.967
0.70082396,0.042,-0.428,9.967
0.7047845,0.003,-0.39,9.89
0.70874506,0.003,-0.428,9.928
0.7127056,0.042,-0.39,9.928
0.716665,0.042,-0.39,9.967
0.7206252,0.003,-0.39,9.967
0.72458553,0.003,-0.39,9.967
0.7285461,0.042,-0.428,9.928
0.7325067,0.042,-0.39,9.89
0.73646677,0.003,-0.39,9.89
0.74042696,0.042,-0.428,9.852
0.7443873,0.003,-0.428,9.928
0.7483473,0.003,-0.428,9.967
0.7523077,0.003,-0.428,9.928
0.7562678,0.003,-0.428,9.928
0.760228,0.003,-0.428,9.967
0.76418805,0.003,-0.39,9.928
0.7681484,-0.034,-0.428,9.967
0.772109,0.003,-0.428,9.967
0.77606964,0.042,-0.428,9.928
0.7800304,0.003,-0.428,9.928
0.783991,0.003,-0.39,9.89
0.7879504,0.003,-0.428,9.967
0.7919099,0.003,-0.39,9.928
0.7958698,0.042,-0.428,9.928
0.79982996,0.003,-0.428,9.928
0.80379,0.003,-0.428,9.928
0.8077498,0.003,-0.39,9.928
0.81170946,0.042,-0.39,9.928
0.8156688,0.003,-0.39,9.967
0.81962836,0.003,-0.428,9.967
0.8235884,0.003,-0.39,9.967
0.82754797,0.003,-0.428,9.928
0.83150786,0.003,-0.39,9.967
0.8354679,0.003,-0.39,9.928
0.8394279,0.003,-0.39,9.89
0.843388,0.003,-0.428,9.928
0.84734833,0.003,-0.39,9.928
0.85130847,0.003,-0.428,9.967
0.8552684,0.003,-0.428,9.928
0.85922915,0.042,-0.428,9.928
0.86318946,0.042,-0.39,9.928
0.86714953,0.042,-0.428,9.967
0.8711104,0.042,-0.428,9.89
0.87507105,0.003,-0.39,9.928
0.8790314,-0.034,-0.428,9.928
0.88299245,0.042,-0.39,9.928
0.8869523,0.042,-0.39,9.967
0.8909127,0.003,-0.39,9.967
0.8948724,0.003,-0.39,9.928
0.89883256,0.042,-0.39,9.928
0.9027934,0.003,-0.428,9.928
0.90675426,0.042,-0.39,9.967
0.9107149,0.003,-0.428,9.967
0.9146754,0.003,-0.428,9.89
0.91863567,0.042,-0.428,9.89
0.9225958,0.003,-0.39,9.928
0.92655575,0.003,-0.428,9.928
0.93051577,0.003,-0.39,9.89
0.9344758,0.003,-0.352,9.928
0.9384361,0.003,-0.39,9.967
0.94239646,0.003,-0.352,9.967
