0.0,-0.09492493,0.02142334,9.746796
0.002502441,-0.07337952,0.0022735596,9.821014
TIME,X,Y,Z
0.005004883,-0.085357666,-0.02885437,9.773132
0.007507324,-0.082962036,-0.00970459,9.80426
0.009979248,-0.07098389,0.0022735596,9.8138275
0.012481689,-0.07098389,-0.02885437,9.816223
0.015014648,-0.09732056,0.02861023,9.849747
0.01751709,-0.080566406,0.01902771,9.856934
0.020019531,-0.063812256,-0.00491333,9.797073
0.022583008,-0.111694336,-0.03364563,9.737213
0.025054932,-0.11647034,0.0046691895,9.765945
0.027557371,-0.109298706,0.04776001,9.866501
0.030059814,-0.080566406,-0.00491333,9.919174
0.032562256,-0.07337952,0.0262146,9.806656
0.035064697,-0.07577515,0.0070648193,9.859329
0.037597656,-0.07098389,0.011856079,9.84256
0.040100098,-0.090148926,0.01902771,9.811432
0.04260254,-0.054229736,0.014251709,9.773132
0.04510498,-0.07098389,0.0022735596,9.775528
0.047607426,-0.082962036,-0.00730896,9.794678
0.050109863,-0.061416626,0.0022735596,9.811432
0.052612305,-0.051834106,-0.012084961,9.756378
0.055114742,-0.080566406,-0.03842163,9.806656
0.057647705,-0.09492493,-0.0025177002,9.825806
0.060150143,-0.07577515,-0.03604126,9.80426
0.06265259,-0.06619263,-0.014480591,9.773132
0.06515503,-0.061416626,0.0070648193,9.797073
0.06768798,-0.07577515,-0.00491333,9.816223
0.07019043,-0.082962036,-0.0025177002,9.794678
0.07266235,-0.12365723,-0.00970459,9.859329
0.075164795,-0.1212616,0.01663208,9.873688
0.077697754,-0.106903076,0.0046691895,9.844955
0.080200195,-0.082962036,-0.04321289,9.82341
0.08270264,-0.09971619,-0.014480591,9.801865
0.08520508,-0.10450745,-1.2207031E-4,9.806656
0.08770752,-0.0925293,-0.03604126,9.761154
0.09020996,-0.07098389,-0.012084961,9.765945
0.0927124,-0.07337952,0.01663208,9.854538
0.09521484,-0.13323975,0.009460449,9.816223
0.097717285,-0.090148926,0.01663208,9.799469
0.10025024,-0.06858826,-0.0025177002,9.8138275
0.102752686,-0.0925293,-0.014480591,9.847351
0.10525513,-0.10450745,-0.01927185,9.825806
0.10775757,-0.09732056,-0.00970459,9.794678
0.11026001,-0.059020996,-0.00730896,9.782715
0.11276245,-0.059020996,0.009460449,9.835388
0.11526489,-0.10211182,0.01902771,9.840164
0.117767334,-0.085357666,-0.02406311,9.746796
0.12030029,-0.1212616,-0.0025177002,9.825806
0.122802734,-0.051834106,-0.014480591,9.82341
0.12530518,-0.07337952,0.01902771,9.775528
0.12780762,-0.13084412,0.02142334,9.792282
0.13031006,-0.11886597,-0.00491333,9.806656
0.1328125,-0.109298706,0.0022735596,9.82341
0.13531494,-0.087753296,0.03100586,9.830597
0.13781738,-0.07577515,0.01663208,9.782715
0.14035034,-0.063812256,-0.0025177002,9.770737
0.14285278,-0.06619263,-0.03364563,9.80426
0.14535522,-0.06858826,-0.00491333,9.859329
0.14785767,-0.080566406,0.0046691895,9.818619
0.1503601,-0.09971619,0.0022735596,9.866501
0.15286255,-0.090148926,0.009460449,9.835388
0.15536499,-0.06619263,-0.00491333,9.768341
0.15789795,-0.044647217,-0.0025177002,9.787491
0.16040039,-0.109298706,0.014251709,9.821014
0.16290283,-0.07577515,0.03819275,9.801865
0.16540527,-0.063812256,-0.03125,9.82341
0.16790771,-0.13323975,-0.05519104,9.797073
0.17041016,-0.10211182,0.0022735596,9.830597
0.1729126,-0.07098389,-0.02406311,9.844955
0.17544556,-0.087753296,-0.01927185,9.828201
0.177948,-0.061416626,0.04296875,9.799469
0.18045042,-0.07817078,-0.0025177002,9.777924
0.18295288,-0.10211182,-0.00730896,9.8090515
0.18548584,-0.111694336,-0.00730896,9.782715
0.18798828,-0.087753296,0.0262146,9.816223
0.1904602,-0.106903076,0.0549469,9.82341
0.19296265,-0.11647034,-0.00730896,9.799469
0.19546509,-0.080566406,-0.03842163,9.849747
0.19799805,-0.090148926,-0.02166748,9.801865
0.20050047,-0.106903076,0.014251709,9.80426
0.20300293,-0.07098389,0.0070648193,9.794678
0.20550537,-0.106903076,-0.02406311,9.840164
0.20803833,-0.087753296,-0.014480591,9.789886
0.21054077,-0.061416626,0.02861023,9.753983
0.21304321,-0.061416626,0.01902771,9.768341
0.21554565,-0.059020996,0.0070648193,9.80426
0.2180481,-0.080566406,0.011856079,9.8138275
0.22058105,-0.085357666,-0.00730896,9.80426
0.22308348,-0.080566406,-0.03125,9.797073
0.22558594,-0.07817078,0.009460449,9.794678
0.22808838,-0.07098389,0.0262146,9.835388
0.23059082,-0.09492493,-0.02885437,9.80426
0.23309326,-0.09732056,-0.02406311,9.780319
0.2355957,-0.09492493,-0.04560852,9.789886
0.23809814,-0.06619263,-0.02645874,9.797073
0.24060059,-0.063812256,-0.02166748,9.835388
0.24310303,-0.0925293,-0.03125,9.84256
0.24560547,-0.10211182,0.0070648193,9.859329
0.24813843,-0.09492493,-0.03364563,9.837769
0.2506714,-0.07098389,0.009460449,9.825806
0.25317383,-0.10450745,0.01902771,9.789886
0.25567627,-0.061416626,-0.00491333,9.821014
0.2581787,-0.059020996,-0.00491333,9.816223
0.26068115,-0.059020996,-0.01687622,9.866501
0.2631836,-0.07098389,0.0070648193,9.785095
0.26568604,-0.051834106,0.011856079,9.8138275
0.26818848,-0.054229736,-0.00730896,9.801865
0.27072144,-0.07577515,-0.01687622,9.777924
0.27322388,-0.10211182,-0.01687622,9.792282
0.27572632,-0.059020996,-0.02645874,9.799469
0.27822876,-0.080566406,-0.00970459,9.832993
0.2807312,-0.10211182,0.0262146,9.753983
0.28323364,-0.07098389,0.03579712,9.806656
0.28573608,-0.07577515,0.03579712,9.8138275
0.28823853,-0.09492493,0.009460449,9.8090515
0.29074097,-0.063812256,-0.02406311,9.777924
0.29324338,-0.085357666,0.009460449,9.76355
0.29577634,-0.082962036,0.01663208,9.8090515
0.2982788,-0.10450745,0.0070648193,9.816223
0.30078125,-0.09732056,-0.00970459,9.782715
0.3032837,-0.059020996,0.01902771,9.818619
0.30578613,-0.10211182,-0.00730896,9.801865
0.30828857,-0.051834106,-0.00491333,9.758774
0.31082153,-0.06619263,-0.012084961,9.785095
0.31332397,-0.07577515,-0.00970459,9.830597
0.31582645,-0.090148926,-0.01927185,9.821014
0.31832886,-0.080566406,-0.02406311,9.806656
0.3208313,-0.106903076,0.0022735596,9.832993
0.32333374,-0.109298706,0.0070648193,9.801865
0.3258667,-0.082962036,0.02861023,9.787491
0.32836914,-0.09492493,0.0022735596,9.821014
0.33087158,-0.10211182,-0.012084961,9.811432
0.33337402,-0.06619263,0.0046691895,9.775528
0.3358765,-0.09971619,0.011856079,9.780319
0.3383789,-0.082962036,0.02142334,9.811432
0.34091187,-0.054229736,-0.00970459,9.8138275
0.3434143,-0.10211182,-1.2207031E-4,9.830597
0.34591675,-0.07098389,-1.2207031E-4,9.832993
0.3484192,-0.054229736,-0.00970459,9.768341
0.35092163,-0.0925293,0.0022735596,9.806656
0.35342407,-0.090148926,-0.03125,9.794678
0.3559265,-0.090148926,-0.03604126,9.816223
0.35845944,-0.07577515,-0.02885437,9.821014
0.3609619,-0.07098389,-0.02885437,9.811432
0.36346436,-0.09492493,-0.0025177002,9.840164
0.3659668,-0.0925293,-0.00970459,9.835388
0.36846924,-0.07577515,-0.00491333,9.8090515
0.37097168,-0.09492493,-0.014480591,9.782715
0.37347412,-0.114089966,-0.02166748,9.844955
0.37600708,-0.056625366,-0.03604126,9.777924
